|342|필요|명|비요|A|need/necessity|*필요*가 없다|there is no need|도움이 *필요*하다|to need help|*필요*한 물건|necessary items
|344|하늘01|명||A|sky|파란 *하늘*|blue sky|*하늘*을 날다|to fly in the sky|*하늘*나라|heaven
|349|정말01|부|正-|A|really/truly|*정말* 맛있어|it's really delicious|*정말* 고마워요|thank you truly|*정말*입니까?|is it for real?
|353|밥01|명|~을 먹다|A|rice/meal|*밥* 먹었어?|did you eat?|*밥*을 짓다|to cook rice|따뜻한 *밥*|warm meal
|354|입다01|동|옷을 ~|A|to wear/put on|코트를 *입다*|to wear a coat|따뜻하게 *입어*|dress warmly|새 옷을 *입었다*|put on new clothes
|357|네03|감||A|yes (polite)|*네*, 맞아요|yes, that's right|*네*, 알겠습니다|yes, I understand|*네*? 뭐라고요?|yes? what did you say?
|362|그림01|명||A|picture/painting|*그림*을 그리다|to draw a picture|예쁜 *그림*|pretty painting|*그림* 같은 집|house like a picture
|365|마시다|동||A|to drink|물을 *마시다*|to drink water|차 한 잔 *마셔요*|let's drink a cup of tea|술을 *마시다*|to drink alcohol
|366|치다02|동|얼굴을 ~|A|to hit/play|피아노를 *치다*|to play the piano|박수를 *치다*|to clap|공을 *치다*|to hit a ball
|367|혼자01|명||A|alone|*혼자* 살다|to live alone|*혼자*서 가다|to go by oneself|나 *혼자*|me alone
|368|나가다|보||A|to continue/go out|버텨 *나가다*|to hold out|살아 *나가다*|to go on living|이겨 *나갑시다*|let's overcome (and move forward)
237|370|이제01|명||A|now/the present|*이제*부터 시작|starting from now|*이제*야 알았다|just found out now|*이제* 그만해|stop it now
238|371|교수06|명|敎授|A|professor|대학 *교수*|university professor|*교수*님 말씀|professor's words|*교수*직|professorship
|372|술01|명|~을 먹다|A|alcohol/liquor|*술*을 마시다|to drink alcohol|*술*에 취하다|to get drunk|*술*자리|drinking gathering
|373|사랑01|명||A|love|*사랑*에 빠지다|to fall in love|영원한 *사랑*|eternal love|*사랑*을 고백하다|to confess one's love
|375|전화07|명|電話|A|telephone/call|*전화*를 걸다|to make a call|*전화*를 받다|to answer the phone|휴대 *전화*|mobile phone
|376|끝나다|동||A|to end/finish|수업이 *끝나다*|class ends|드디어 *끝났다*|finally finished|*끝나고* 보자|see you after it ends
243|377|돌아오다|동||A|to return/come back|집에 *돌아오다*|to come home|제자리로 *돌아오다*|to return to one's place|곧 *돌아올게*|I'll come back soon
|379|아빠|명||A|dad|우리 *아빠*|my dad|*아빠* 보고 싶어|I miss dad|*아빠* 힘내세요|cheer up dad
|382|한번|명|-番|A|once/one time|*한번* 해 보자|let's try it once|딱 *한번*만|just once|*한번*은 이런 일이|once this happened
|383|커피|명|coffee|A|coffee|*커피*를 마시다|to drink coffee|따뜻한 *커피*|warm coffee|아이스 *커피*|iced coffee
|384|가슴01|명||A|chest/heart|*가슴*이 아프다|to have a chest pain (or be heartbroken)|*가슴*이 뛰다|heart beats|*가슴* 속에|in one's heart
|386|길다02|형|밤이 ~|A|to be long|머리가 *길다*|hair is long|다리가 *길어요*|legs are long|줄이 *길다*|the line is long
|389|회사04|명|會社|A|company/office|*회사*에 가다|to go to work|*회사* 생활|company life|큰 *회사*|big company
|390|맛01|명||A|taste/flavor|*맛*이 있다|to be tasty|*맛*을 보다|to taste|무슨 *맛*?|what flavor?
251|393|매우01|부||A|very/greatly|*매우* 중요하다|very important|*매우* 덥다|very hot|*매우* 기쁘다|very happy
|394|오르다|동||A|to go up/climb|산에 *오르다*|to climb a mountain|물가가 *오르다*|prices go up|무대에 *오르다*|to go on stage
|395|음식|명|飮食|A|food|맛있는 *음식*|delicious food|*음식*을 만들다|to make food|한국 *음식*|Korean food
|397|꼭03|부|반드시|A|surely/exactly|*꼭* 오세요|please be sure to come|*꼭* 닮았다|to look exactly like|*꼭* 필요한 것|absolutely necessary thing
|399|요즘|명||A|these days/lately|*요즘* 바빠요|busy lately|*요즘* 애들|kids these days|*요즘* 날씨|weather lately
|400|계획01|명|計劃|A|plan|*계획*을 세우다|to make a plan|여행 *계획*|travel plan|*계획*대로|according to plan
|402|얼마|명||A|how much/some amount|이거 *얼마*예요?|how much is this?|*얼마* 안 남았다|not much left|*얼마*의 돈|some amount of money
|405|계속04|부|繼續|A|continuously/keep|*계속* 하세요|please keep going|*계속* 비가 오다|it keeps raining|*계속* 공부하다|to continue studying
|408|아내01|명||A|wife|친구의 *아내*|friend's wife|사랑하는 *아내*|beloved wife|*아내*와 자식|wife and children
|409|가족01|명|家族|A|family|*가족* 사진|family photo|*가족*과 함께|with family|우리 *가족*|my family
|413|세01|관|~ 권|A|three (determiner)|*세* 명|three people|*세* 시 삼십 분|3:30|*세* 권의 책|three books
|415|놓다01|동||A|to put/release|여기에 *놓다*|to put here|손을 *놓다*|to let go of hands|가방을 *놓았다*|placed the bag
|417|차06|명|車|A|car/tea|*차*를 마시다|to drink tea|*차*를 타다|to ride a car|*차*가 막히다|traffic is heavy
|418|놀다01|동||A|to play/hang out|친구랑 *놀다*|to hang out with a friend|밖에서 *놀아*|play outside|신나게 *놀았다*|had a fun time playing
|423|도시03|명|都市|A|city|큰 *도시*|big city|*도시* 생활|city life|*도시*를 떠나다|to leave the city
|429|나이01|명||A|age|*나이*를 먹다|to get older|*나이*가 많다|to be old|*나이*가 어떻게 되세요?|how old are you? (polite)
|432|바꾸다|동||A|to change/exchange|기분을 *바꾸다*|to change one's mood|전화 *바꿔* 주세요|please put (the other person) on the phone|옷을 *바꿨다*|exchanged clothes
|438|좋아하다|동||A|to like|너를 *좋아해*|I like you|한국 음식을 *좋아하다*|to like Korean food|가장 *좋아하는*|favorite
269|439|그리다02|동|그림을 ~|A|to draw/paint|그림을 *그리다*|to draw a picture|얼굴을 *그렸다*|drew a face|지도에 *그리다*|to draw on a map
|441|배우다01|동||A|to learn|한국어를 *배우다*|to learn Korean|열심히 *배워요*|I'm learning hard|운전을 *배웠다*|learned to drive
|444|옆|명||A|side/next to|친구 *옆*|beside a friend|*옆* 동네|next neighborhood|*옆*에 앉아|sit next to me
|446|어02|감||A|uh/huh|*어*, 그래|uh, okay|*어*? 진짜?|huh? really?|*어*, 알았어|uh, I got it
|453|아래01|명||A|below/bottom|나무 *아래*|under the tree|*아래* 층|floor below|위 *아래*|up and down
|457|그럼01|부|'그러면'의 준말|A|then/so|*그럼* 내일 봐|then see you tomorrow|*그럼* 어떡해?|then what should I do?|*그럼* 시작하자|so let's start
|460|저04|관|멀리 있는 대상|A|that (over there)|*저* 산|that mountain (over there)|*저* 사람|that person (over there)|*저* 건물|that building (over there)
|462|배02|명|~를 띄우다|A|boat/ship|*배*를 타다|to ride a boat|큰 *배*|big ship|*배*가 뜨다|the boat floats
|465|산01|명|山|A|mountain|높은 *산*|high mountain|*산*에 오르다|to climb a mountain|*산*책|mountain walk
|466|새06|관||A|new|*새* 옷|new clothes|*새* 신발|new shoes|*새*로운 시작|new start
|467|하지만|부||A|but/however|*하지만* 괜찮아|but it's okay|*하지만* 너무 비싸|but it's too expensive|어렵다. *하지만* 해보자|It's hard. But let's try.
|469|문05|명|門|A|door/gate|*문*을 열다|to open the door|*문*을 닫다|to close the door|교문 *문*|school gate
|470|꽃01|명||A|flower|예쁜 *꽃*|pretty flower|*꽃*이 피다|flowers bloom|*꽃* 선물|flower gift
|473|그동안|명||A|meantime/during that time|*그동안* 잘 지냈어?|have you been well lately?|*그동안* 고마웠어|thanks for everything until now|*그동안*의 노력|effort during that time
|475|갑자기|부||A|suddenly|*갑자기* 비가 오다|suddenly it rains|*갑자기* 나타나다|to appear suddenly|*갑자기* 왜 그래?|why are you like this all of a sudden?
|478|바람01|명|~이 불다|A|wind|*바람*이 불다|the wind blows|시원한 *바람*|cool breeze|*바람*을 쐬다|to get some fresh air
|479|잘하다|동||A|to be good at/do well|축구를 *잘하다*|to be good at soccer|공부 *잘해*?|do you study well?|노래를 *잘했다*|sang well
|487|노래01|명||A|song|*노래*를 부르다|to sing a song|슬픈 *노래*|sad song|좋아하는 *노래*|favorite song
|488|바다|명||A|sea/ocean|깊은 *바다*|deep sea|*바다*에 가다|to go to the sea|*바다* 냄새|smell of the ocean
|489|힘들다|형||A|to be hard/tiring|일이 *힘들다*|the work is hard|정말 *힘들어요*|it's really tiring|*힘든* 시간|difficult time
|490|공부01|명|工夫|A|study|시험 *공부*|exam study|*공부*를 하다|to study|*공부* 벌레|study bug (nerd)
|495|못하다|동||A|to be poor at/cannot|노래를 *못하다*|to be bad at singing|어찌할 줄 *못하다*|to not know what to do|음식을 *못해요*|I'm not good at cooking
|497|언니|명||A|older sister (female speaker)|우리 *언니*|my older sister|친*언니*|biological older sister|*언니*라고 불러|call me 'Unnie'
|499|분01|의|한 ~|A|person (honorific counter)|세 *분*|three people (honorific)|어느 *분*?|which person? (honorific)|손님 한 *분*|one guest
|506|불01|명||A|fire/light|*불*이 나다|a fire breaks out|*불*을 켜다|to turn on the light|*불*을 끄다|to turn off the light
294|512|학년|명|學年|A|school grade/year|일 *학년*|first grade|저*학년*|lower grades|*학년*이 올라가다|to move up a grade
295|513|신문10|명|新聞|A|newspaper|*신문*을 읽다|to read the newspaper|오늘 *신문*|today's paper|*신문* 기자|newspaper reporter
296|514|가지다|보||A|to keep (progressive)|살아 *가지고*|to be living|돈을 *가져* 가다|to take money|그걸 *가지고*|with that
|515|이해하다02|동|理解-|A|to understand|말을 *이해하다*|to understand words|상황을 *이해해요*|I understand the situation|충분히 *이해했다*|understood fully
|518|선생01|명|先生|A|teacher/mister|김 *선생*|Mr. Kim|*선생* 노릇|acting as a teacher|그 *선생*|that teacher
|519|돌아가다|동||A|to go back/return|집으로 *돌아가다*|to go back home|다시 *돌아가*|go back again|고향에 *돌아갔다*|returned to hometown
|525|기분01|명|氣分|A|mood/feeling|*기분*이 좋다|to be in a good mood|*기분*이 나빠요|to feel bad|*기분* 전환|change of mood
|530|옷01|명||A|clothes|*옷*을 입다|to put on clothes|*옷*을 벗다|to take off clothes|예쁜 *옷*|pretty clothes
|534|전08|관|前|A|former/ex-|*전* 대통령|former president|*전* 남편|ex-husband|*전* 여자 친구|ex-girlfriend
|535|꿈01|명||A|dream|*꿈*을 꾸다|to dream|*꿈*을 이루다|to achieve a dream|나쁜 *꿈*|bad dream
|536|할머니|명||A|grandmother|친*할머니*|paternal grandmother|우리 *할머니*|my grandmother|*할머니* 댁|grandmother's house
|537|회의04|명|會議|A|meeting|*회의*를 하다|to have a meeting|*회의* 중|in a meeting|긴급 *회의*|emergency meeting
|539|이야기하다|동||A|to talk/chat|친구와 *이야기하다*|to talk with a friend|나중에 *이야기하자*|let's talk later|진지하게 *이야기하다*|to talk seriously
|540|나무01|명||A|tree/wood|*나무*를 심다|to plant a tree|큰 *나무*|big tree|*나무* 의자|wooden chair
|541|자다01|동||A|to sleep|낮잠을 *자다*|to take a nap|푹 *자요*|sleep well|늦게까지 *자다*|to sleep in late
|544|오늘|부||A|today|*오늘* 만나자|let's meet today|*오늘* 바로|today right away|*오늘*따라|especially today
|546|걷다02|동|느릿느릿 ~|A|to walk|천천히 *걷다*|to walk slowly|공원을 *걷다*|to walk in the park|함께 *걸어요*|let's walk together
|551|이때|명||A|at this time|*이때* 나타났다|appeared at this time|바로 *이때*|right at this moment|*이때*를 기다렸다|waited for this time
|551|시간04|의|時間|A|hour (duration)|한 *시간*|one hour|기다린 *시간*|the time spent waiting|몇 *시간* 동안?|for how many hours?
|560|물건|명|物件|A|object/thing|*물건*을 사다|to buy an item|무거운 *물건*|heavy object|내 *물건*|my stuff
314|564|발01|명|신체의 일부|A|foot|*발*이 크다|to have big feet|*발*을 씻다|to wash one's feet|*발*을 다치다|to hurt one's foot
|572|빨리|부||A|quickly/fast|*빨리* 오세요|please come quickly|*빨리* 먹다|to eat fast|최대한 *빨리*|as fast as possible
|573|시작되다01|동|始作-|A|to begin|수업이 *시작되다*|class begins|공사가 *시작되었다*|construction began|곧 *시작될* 영화|movie that will start soon
|575|둘01|수||A|two|*둘* 중에 하나|one of the two|우리 *둘*|the two of us|사과 *둘*|two apples
318|576|말다03|동|그만두다|A|to stop/quit|하기로 하다가 *말다*|to start then stop|그만 *두고* 말았다|ended up quitting|하다 *말* 거면 하지 마|if you're going to quit halfway, don't do it
|577|설명하다|동|說明-|A|to explain|자세히 *설명하다*|to explain in detail|이유를 *설명해*|explain the reason|방법을 *설명하다*|to explain the method
|581|살04|의|한 ~|A|years old|스무 *살*|twenty years old|여섯 *살* 아이|six-year-old child|몇 *살*이에요?|how old are you?
|586|음악01|명|音樂|A|music|*음악*을 듣다|to listen to music|클래식 *음악*|classical music|*음악* 감상|appreciating music
|589|아프다|형||A|to be painful/sick|머리가 *아프다*|to have a headache|몸이 *아파요*|to be sick|마음이 *아픈*|heartbreaking
323|590|적다02|형|경험이 ~|A|to be few/little|사람이 *적다*|to be few people|돈이 *적다*|to be little money|양이 *적어요*|the amount is small
|592|비01|명|~가 내리다|A|rain|*비*가 오다|it's raining|*비*를 맞다|to get rained on|*비*가 그치다|the rain stops
|593|고향02|명|故鄕|A|hometown|*고향*에 내려가다|to go down to one's hometown|*고향* 친구|hometown friend|그리운 *고향*|missed hometown
|594|놀라다|동||A|to be surprised|깜짝 *놀라다*|to be startled|보고 *놀랐다*|was surprised to see|소리에 *놀라다*|to be surprised by a sound
|596|울다01|동|울음을 ~|A|to cry|아이처럼 *울다*|to cry like a child|소리 내어 *울다*|to cry out loud|슬퍼서 *울었다*|cried because I was sad
|599|은행02|명|銀行|A|bank|*은행*에 가다|to go to the bank|*은행* 계좌|bank account|*은행*에서 돈을 찾다|to withdraw money from the bank
|600|지내다01|동||A|to spend time/live|잘 *지내요*|I'm doing well|함께 *지내다*|to stay together|어떻게 *지냈어*?|how have you been?
|601|결혼|명|結婚|A|marriage|*결혼*을 하다|to get married|*결혼* 기념일|wedding anniversary|*결혼*식|wedding ceremony
|602|동생01|명||A|younger sibling|남*동생*|younger brother|여*동생*|younger sister|친*동생*|one's biological younger sibling
|605|예06|감||A|yes (polite)|*예*, 알겠습니다|yes, I understand|*예*, 맞아요|yes, that's right|*예*, 선생님|yes, teacher
|606|오후02|명|午後|A|afternoon|*오후* 두 시|2:00 PM|오늘 *오후*|this afternoon|*오후* 내내|all afternoon
|613|빠르다|형||A|to be fast/early|걸음이 *빠르다*|to be fast-paced|말이 *빨라요*|to speak fast|시간이 정말 *빨라*|time is really fast
|615|아기01|명||A|baby|귀여운 *아기*|cute baby|*아기*가 잠들다|the baby falls asleep|*아기* 옷|baby clothes
|616|아저씨|명||A|middle-aged man/mister|옆집 *아저씨*|the man next door|모르는 *아저씨*|an unfamiliar man|식당 *아저씨*|the man at the restaurant
|617|옛날|명||A|old days/past|*옛날* 이야기|old story/folktale|*옛날* 사람|people from the past|*옛날* 아주 먼 옛날|once upon a time
|620|달05|의||A|month (counter)|한 *달* 동안|for one month|몇 *달* 뒤|a few months later|세 *달*째|the third month
339|622|참01|부|참으로|A|really/truly|*참* 예쁘다|really pretty|*참* 좋은 사람|truly good person|*참* 잘했어요|very well done
|624|이곳|대||A|this place|*이곳*은 처음이다|it's my first time here|*이곳*에 살다|to live here|*이곳*을 떠나다|to leave this place
|625|딸01|명||A|daughter|큰 *딸*|eldest daughter|*딸*을 낳다|to give birth to a daughter|하나뿐인 *딸*|only daughter
|626|마지막|명||A|last/final|*마지막* 기회|last chance|*마지막*으로 한 번 더|one last time|*마지막* 인사|final farewell
|628|병원02|명|病院|A|hospital|*병원*에 가다|to go to the hospital|*병원* 예약|hospital appointment|*병원*에 입원하다|to be hospitalized
|632|경찰04|명|警察|A|police|*경찰*에 신고하다|to report to the police|*경찰* 아저씨|police officer|*경찰*관|police officer
|634|저녁|명||A|evening/dinner|*저녁*을 먹다|to eat dinner|늦은 *저녁*|late evening|오늘 *저녁*에 봐|see you tonight
|636|그러면|부||A|then/if so|*그러면* 안 돼|you shouldn't do that|*그러면* 다행이다|that's a relief then|*그러면* 내일 봐|then see you tomorrow
|638|넓다|형||A|to be wide/spacious|방이 *넓다*|the room is spacious|어깨가 *넓은*|broad-shouldered|마음이 *넓다*|to be generous (wide heart)
|639|시험03|명|試驗|A|exam/test|*시험*을 보다|to take an exam|*시험* 기간|exam period|*시험*에 합격하다|to pass an exam
|640|잠01|명||A|sleep|*잠*이 오다|to feel sleepy|*잠*을 자다|to sleep|*잠*이 부족하다|to lack sleep
|647|건강03|명|健康|A|health|*건강*을 챙기다|to take care of health|*건강*이 최고다|health is the most important|*건강*한 음식|healthy food
|648|가깝다|형||A|to be close/near|거리가 *가깝다*|the distance is close|*가까운* 사이|close relationship|집에서 *가까워요*|it's near home
|649|건물03|명|建物|A|building|높은 *건물*|tall building|*건물* 안으로|into the building|학교 *건물*|school building
|651|외국02|명|外國|A|foreign country|*외국*에 나가다|to go abroad|*외국* 친구|foreign friend|*외국*어 공부|studying a foreign language
|652|밑01|명||A|bottom/below|책상 *밑*|under the desk|나무 *밑*에서|under the tree|맨 *밑*에|at the very bottom
355|653|어른01|명||A|adult|*어른*이 되다|to become an adult|*어른* 말씀을 듣다|to listen to adults|공경해야 할 *어른*|elders to respect
|657|팔다|동||A|to sell|물건을 *팔다*|to sell goods|비싸게 *팔았다*|sold it at a high price|과일을 *파는* 곳|place that sells fruit
|660|열심히|부|熱心-|A|hard/diligently|*열심히* 공부하다|to study hard|*열심히* 일하다|to work diligently|*열심히* 살다|to live life to the fullest
|661|일하다|동||A|to work|회사에서 *일하다*|to work at a company|열심히 *일해요*|I work hard|밤늦게까지 *일하다*|to work until late at night
|663|조금01|명||A|a little bit|*조금*만 더|just a little more|*조금*의 여유|a bit of leisure|*조금* 남았다|a little bit is left
|664|팀01|명|team|A|team|우리 *팀*|our team|*팀*을 나누다|to divide into teams|*팀* 프로젝트|team project
|665|부모01|명|父母|A|parents|*부모*님 말씀|parents' words|*부모*님께 효도하다|to be filial to parents|사랑하는 *부모*님|dear parents
|669|올라가다|동||A|to go up|계단을 *올라가다*|to go up the stairs|성적이 *올라갔다*|grades went up|옥상으로 *올라가세요*|please go up to the rooftop
|672|그날|명||A|that day|*그날* 이후|after that day|*그날*의 기억|memory of 그날|바로 *그날*|that very day
|674|자주01|부||A|often|*자주* 만나요|let's meet often|*자주* 가는 카페|a cafe I often go to|*자주* 아프다|to get sick often
|679|담배|명||A|cigarette/tobacco|*담배*를 피우다|to smoke|*담배*를 끊다|to quit smoking|*담배* 냄새|cigarette smell
|682|할아버지|명||A|grandfather|외*할아버지*|maternal grandfather|우리 *할아버지*|my grandfather|*할아버지* 댁|grandfather's house
|684|태어나다|동||A|to be born|서울에서 *태어나다*|to be born in Seoul|딸로 *태어났다*|was born as a daughter|*태어난* 날|the day one was born
|686|벌써|부||A|already|*벌써* 끝났어?|is it already over?|*벌써* 열 시다|it's already 10 o'clock|*벌써* 도착했다|already arrived
369|689|환자03|명|患者|A|patient|병원의 *환자*|hospital patient|*환자*를 치료하다|to treat a patient|중환자실의 *환자*|patient in the ICU
|697|재미있다|형||A|to be interesting/fun|영화가 *재미있다*|the movie is fun|*재미있는* 사람|funny person|정말 *재미있어요*|it's really interesting
|698|가르치다01|동||A|to teach|한국어를 *가르치다*|to teach Korean|선생님이 *가르쳐* 주다|the teacher teaches me|노래를 *가르치다*|to teach a song
372|699|대화06|명|對話|A|conversation|*대화*를 나누다|to have a conversation|*대화*가 안 통하다|cannot communicate|진지한 *대화*|serious conversation
373|701|올해|명||A|this year|*올해* 목표|this year's goal|*올해* 들어|since the start of this year|*올해* 스무 살|twenty years old this year
|702|형01|명|兄|A|older brother (male speaker)|우리 *형*|my older brother|친*형*|biological older brother|*형*이라고 불러|call me 'Hyung'
|708|모두01|명||A|everyone/all|*모두*가 왔다|everyone came|*모두*의 바람|everyone's wish|그들 *모두*|all of them
376|716|걸다02|동|옷을 ~|A|to hang|옷을 *걸다*|to hang clothes|전화를 *걸다*|to make a phone call|그림을 *걸었다*|hung a painting
377|718|멀다02|형|갈 길이 ~|A|to be far|거리가 *멀다*|the distance is far|집에서 *멀어요*|it's far from home|*먼* 훗날|the distant future
|719|버스02|명|bus|A|bus|*버스*를 타다|to ride a bus|*버스* 정류장|bus stop|시내 *버스*|city bus
379|722|잠시|부|暫時|A|for a moment|*잠시*만 기다리세요|please wait a moment|*잠시* 쉬다|to rest for a while|*잠시* 뒤에|after a short while
|728|사진07|명|寫眞|A|photo/picture|*사진*을 찍다|to take a photo|가족 *사진*|family photo|*사진* 속에|in the photo
|733|제일04|명|第一|A|the first/most|*제일* 좋아하다|to like the most|*제일* 큰 것|the biggest one|세계 *제일*|best in the world
|735|아마01|부||A|perhaps/maybe|*아마* 그럴 거야|maybe it's so|*아마* 안 올 거야|maybe they won't come|*아마*도|probably
|736|얘기하다|동||A|to talk|어제 *얘기하다*|talked yesterday|솔직히 *얘기해*|speak honestly|나중에 *얘기하자*|let's talk later
|738|조금01|부||A|a little|*조금* 더|a little more|*조금* 비싸다|a little expensive|*조금*만 주세요|just a little, please
|747|다리01|명|신체의 일부|A|leg|*다리*가 길다|to have long legs|*다리*를 다치다|to hurt one's leg|*다리*가 붓다|legs are swollen
|748|아무01|관||A|any|*아무* 사람이나|any person|*아무* 것도 없다|there is nothing|*아무* 일도 아니다|it's nothing
|754|항상|부|恒常|A|always|*항상* 고맙다|always thankful|*항상* 똑같다|always the same|*항상* 웃다|to always smile
|755|해01|명||A|sun/year|*해*가 뜨다|the sun rises|올 *해*|this year|*해*가 지다|the sun sets
389|756|잃다|동||A|to lose|길을 *잃다*|to get lost|돈을 *잃었다*|lost money|희망을 *잃다*|to lose hope
|760|비슷하다02|형||A|to be similar|생김새가 *비슷하다*|to look similar|생각이 *비슷해요*|thoughts are similar|서로 *비슷한*|similar to each other
|763|달러|의|dollar|A|dollar|백 *달러*|one hundred dollars|*달러* 환율|dollar exchange rate|일 *달러* 지폐|one-dollar bill
|764|사랑하다|동||A|to love|너를 *사랑해*|I love you|가족을 *사랑하다*|to love one's family|*사랑하는* 사람|the person one loves
|766|여름01|명||A|summer|더운 *여름*|hot summer|*여름* 방학|summer vacation|*여름* 옷|summer clothes
|776|싫다01|형||A|to dislike/be unpleasant|공부가 *싫다*|to hate studying|가기 *싫어요*|I don't want to go|*싫은* 소리|unpleasant words
|785|그러니까|부||A|so/therefore|*그러니까* 내 말은|so what I mean is|*그러니까* 조심해|so be careful|*그러니까* 말이야|exactly (that's what I'm saying)
|788|값|명||A|price/value|물건 *값*|price of an item|*값*이 비싸다|the price is high|*값*을 깎다|to bargain/lower the price
397|794|언제나|부||A|always/anytime|*언제나* 환영이다|always welcome|*언제나* 변함없다|always the same/unchanging|*언제나* 그 자리에|always in that spot
|796|자동차|명|自動車|A|car/automobile|*자동차*를 타다|to ride a car|*자동차* 운전|driving a car|*자동차* 사고|car accident
|799|개월|의|個月|A|month (duration)|육 *개월* 동안|for six months|삼 *개월* 뒤|three months later|몇 *개월* 됐어?|how many months has it been?
400|802|어린이01|명||A|child|*어린이* 공원|children's park|*어린이*날|Children's Day|*어린이* 도서관|children's library
|807|공부하다|동|工夫-|A|to study|열심히 *공부하다*|to study hard|한국어를 *공부해요*|I study Korean|밤새 *공부하다*|to study all night
|810|닦다01|동||A|to wipe/brush|이를 *닦다*|to brush one's teeth|구두를 *닦다*|to shine shoes|책상을 *닦다*|to wipe the desk
|812|말씀|명||A|word/speech (honorific)|*말씀* 하세요|please speak|선생님 *말씀*|teacher's words|*말씀* 낮추세요|please speak comfortably (lower your speech)
|813|괜찮다|형||A|to be okay|정말 *괜찮아요*|it's really okay|*괜찮은* 방법|a decent way|몸은 *괜찮니*?|is your body (health) okay?
|814|눈물01|명||A|tear|*눈물*이 나다|to cry (tears come out)|*눈물을* 닦다|to wipe away tears|기쁨의 *눈물*|tears of joy
|817|아니01|부||A|no|*아니*, 됐어|no, it's fine|*아니* 이게 뭐야?|no, what is this?|*아니*라고 말하다|to say no
|825|주인01|명|主人|A|owner/host|가게 *주인*|shop owner|집 *주인*|landlord|*주인* 없는 물건|ownerless object
408|834|드리다01|보|도와 ~|A|to do (honorific aux)|도와 *드리다*|to help (honorific)|말씀 *드리다*|to tell (honorific)|선물해 *드렸다*|gave a gift (honorific)
|834|반07|명|半|A|half|*반*으로 나누다|to divide in half|한 시간 *반*|one and a half hours|*반*만 주세요|please give me only half
|840|귀01|명||A|ear|*귀*가 밝다|to have sharp hearing|*귀*를 기울이다|to listen carefully|*귀*가 아프다|ears hurt
|843|미터02|의|meter|A|meter|백 *미터* 달리기|100-meter dash|몇 *미터*예요?|how many meters is it?|오백 *미터* 앞|500 meters ahead
412|845|어떠하다|형||A|to be how/what|상태가 *어떠하니*?|how is the condition?|마음이 *어떠해*?|how do you feel?|*어떠한* 경우에도|in any case
|850|배01|명|신체의 일부|A|stomach/belly|*배*가 고프다|to be hungry|*배*가 나오다|to have a belly|*배*가 아파요|I have a stomachache
|851|아파트|명|apartment|A|apartment|*아파트*에 살다|to live in an apartment|새 *아파트*|new apartment|*아파트* 단지|apartment complex
|852|가끔|부||A|sometimes|*가끔* 만나요|we meet sometimes|*가끔* 생각나다|to remember occasionally|*가끔*은 그럴 때도|sometimes it's like that
|854|술06|의|밥 한 ~|A|spoonful|밥 한 *술*|a spoonful of rice|한 *술* 뜨다|to take a spoonful|딱 한 *술*만|just one spoonful
|856|짧다|형||A|to be short|머리가 *짧다*|hair is short|*짧은* 치마|short skirt|시간이 *짧아요*|time is short
|857|고맙다01|형||A|to be thankful|정말 *고맙습니다*|thank you so much|도와줘서 *고마워*|thanks for helping|*고마운* 마음|thankful heart
|860|그곳|대||A|that place|*그곳*에 가다|to go to that place|*그곳*은 어디예요?|where is that place?|*그곳*의 날씨|the weather there
|862|보다02|부|한층 더|A|more/even more|*보다* 나은 미래|a better future|*보다* 빠르게|even faster|*보다* 멀리|even further
|868|바쁘다|형||A|to be busy|요즘 *바빠요*|I'm busy lately|*바쁜* 사람|busy person|일 때문에 *바쁘다*|to be busy with work
|873|나쁘다01|형||A|to be bad|기분이 *나쁘다*|to feel bad|성적이 *나빠요*|grades are bad|*나쁜* 습관|bad habit
|877|게임|명|game|A|game|*게임*을 하다|to play a game|컴퓨터 *게임*|computer game|재미있는 *게임*|fun game
|884|잔03|명|盞|A|cup/glass (counter)|커피 한 *잔*|a cup of coffee|맥주 두 *잔*|two glasses of beer|*잔*을 비우다|to empty the glass
|888|있다01|동||A|to stay/remain|집에 *있어라*|stay at home|가만히 *있어*|stay still|여기 *있을게*|I'll stay here
|891|언제01|부||A|when|*언제* 와요?|when are you coming?|*언제* 시작해?|when does it start?|*언제* 만날까?|when shall we meet?
|894|내려오다|동||A|to come down|계단으로 *내려오다*|to come down the stairs|산에서 *내려왔다*|came down from the mountain|아래로 *내려오세요*|please come down
|902|손님|명||A|guest/customer|반가운 *손님*|welcome guest|*손님*을 맞다|to greet a guest|식당 *손님*|restaurant customer
|908|아무01|대||A|anyone/anything|*아무*나 오세요|anyone can come|*아무* 것도 몰라요|I don't know anything|*아무* 데나 앉아|sit anywhere
|914|뉴스|명|news|A|news|*뉴스*를 보다|to watch the news|오늘의 *뉴스*|today's news|*뉴스*에 나오다|to appear on the news
|919|수업04|명|授業|A|class/lesson|*수업*에 가다|to go to class|*수업* 시간|class time|한국어 *수업*|Korean class
|920|겨울|명||A|winter|추운 *겨울*|cold winter|*겨울* 방학|winter vacation|*겨울* 옷|winter clothes
|922|층02|명|層|A|floor/layer|이 *층* 건물|two-story building|삼 *층*으로 오세요|come to the 3rd floor|매 *층*마다|on every floor
434|925|장22|의|張. 종이 한 ~|A|sheet (counter)|종이 한 *장*|a sheet of paper|수건 두 *장*|two towels|표 한 *장*|one ticket
