376|963|상품03|명|商品|B|product / prize|인기 *상품*|popular product|*상품*을 타다|to win a prize|*상품*권|gift certificate
377|966|훌륭하다|형||B|to be excellent / great|*훌륭한* 사람|great person|경치가 *훌륭하다*|the view is magnificent|성적이 *훌륭하네요*|the grades are excellent
378|973|종류02|명|種類|B|kind / type|여러 *종류*|various types|꽃의 *종류*|types of flowers|*종류*별로 분류하다|to classify by type
379|980|키우다|동||B|to raise / to grow|아이를 *키우다*|to raise a child|꿈을 *키우다*|to nurture a dream|덩치를 *키웠다*|built up one's physique
380|981|눕다01|동||B|to lie down|침대에 *눕다*|to lie on the bed|잠시 *누워* 쉬다|to lie down and rest for a bit|바닥에 *누웠다*|lied on the floor
381|982|발달하다|동|發達-|B|to develop / to advance|근육이 *발달하다*|muscles develop|정신이 *발달했다*|mind has developed|교통이 *발달한* 도시|city with developed transport
382|983|발전하다01|동|發展-|B|to progress / to develop|경제가 *발전하다*|economy develops|관계가 *발전했다*|relationship progressed|크게 *발전하는* 중|developing significantly
383|985|죽음01|명||B|death|갑작스러운 *죽음*|sudden death|*죽음*을 두려워하다|to fear death|삶과 *죽음*|life and death
384|986|고통|명|苦痛|B|pain / suffering|*고통*을 느끼다|to feel pain|심한 *고통*|severe suffering|*고통*에서 벗어나다|to escape from pain
385|989|듯이01|의||B|as if|비가 오*듯이*|as if it's raining|보*듯이* 알다|to know just by looking|미친 *듯이* 달리다|to run like crazy
386|990|어울리다|동||B|to match / to hang out|옷이 잘 *어울리다*|clothes match well|친구들과 *어울리다*|to hang out with friends|분위기에 *어울리게*|matching the atmosphere
387|999|예정02|명|豫定|B|schedule / plan|출발 *예정*|scheduled departure|*예정*대로 진행하다|to proceed as planned|*예정*보다 늦다|later than scheduled
388|1004|흔히|부||B|commonly / often|*흔히* 있는 일|common occurrence|*흔히* 말하기를|as is often said|*흔히* 볼 수 있다|can be commonly seen
389|1011|느껴지다|동||B|to be felt|추위가 *느껴지다*|to feel the cold|사랑이 *느껴졌다*|love was felt|슬프게 *느껴지다*|to feel sad
390|1015|전문08|명|專門|B|specialty / professional|*전문* 분야|field of expertise|*전문* 지식|professional knowledge|*전문*으로 다루다|to handle professionally
391|1016|정확하다01|형|正確-|B|to be accurate|*정확한* 시간|accurate time|발음이 *정확하다*|pronunciation is accurate|*정확하게* 계산하다|to calculate accurately
392|1019|등01|명|신체의 일부|B|back (body part)|*등*이 가렵다|back is itchy|*등*을 돌리다|to turn one's back|*등*에 업다|to carry on one's back
393|1023|찾아오다|동||B|to visit / to come over|집으로 *찾아오다*|to visit the house|손님이 *찾아왔다*|a guest came over|봄이 *찾아오다*|spring arrives
394|1033|결정하다01|동|決定-|B|to decide|진로를 *결정하다*|to decide on a career|혼자 *결정했다*|decided alone|빨리 *결정하세요*|please decide quickly
395|1034|경영02|명|經營|B|management / operation|기업 *경영*|business management|*경영*학과|department of business|*경영*을 맡다|to take over management
396|1038|숲01|명||B|forest / woods|깊은 *숲*|deep forest|*숲*길을 걷다|to walk in the forest|*숲*이 우거지다|the forest is thick
397|1039|없어지다|동||B|to disappear / to be gone|물건이 *없어지다*|the item is gone|통증이 *없어졌다*|the pain disappeared|기회가 *없어지다*|to lose an opportunity
398|1042|떠오르다|동||B|to rise / to come to mind|해공에 *떠오르다*|to rise in the sky|좋은 생각이 *떠오르다*|a good idea comes to mind|얼굴이 *떠올랐다*|a face came to mind
399|1044|미치다02|동|닿다|B|to reach / to influence|영향을 *미치다*|to influence|손이 *미치지* 않는 곳|place out of reach|기대에 *미치다*|to meet expectations
400|1045|새벽01|명||B|dawn / early morning|*새벽* 공기|dawn air|*새벽*까지 일하다|to work until dawn|*새벽*에 일어나다|to wake up at dawn
401|1047|얼른02|부||B|quickly / right away|*얼른* 와라|come quickly|*얼른* 먹어|eat up right away|*얼른* 대답해|answer quickly
402|1048|임금03|명|賃金|B|wage / pay|최저 *임금*|minimum wage|*임금* 협상|wage negotiation|*임금*을 올리다|to raise wages
403|1051|무섭다|형||B|to be scary|귀신이 *무섭다*|scared of ghosts|*무서운* 영화|scary movie|밤길이 *무서워요*|night roads are scary
404|1052|직장05|명|職場|B|workplace|*직장* 상사|workplace boss|*직장*을 구하다|to look for a job|*직장* 생활|working life
405|1053|참다|동||B|to endure / to hold back|웃음을 *참다*|to hold back laughter|화가 나도 *참다*|to endure despite anger|꾹 *참았다*|held it back firmly
406|1057|서양|명|西洋|B|the West / Western|*서양* 역사|Western history|*서양* 음식|Western food|*서양* 사람들|Westerners
407|1058|주요01|명|主要|B|major / main|*주요* 원인|main cause|*주요* 인물|major figure|*주요* 도시|major cities
408|1059|지나치다|형||B|to be excessive|농담이 *지나치다*|the joke is too much|*지나친* 운동|excessive exercise|욕심이 *지나쳐요*|greed is excessive
409|1067|공연02|명|公演|B|performance / show|연극 *공연*|theater performance|*공연*을 보다|to see a show|무료 *공연*|free performance
410|1069|내놓다|동||B|to put out / to release|물건을 밖에 *내놓다*|to put items outside|신제품을 *내놓았다*|released a new product|의견을 *내놓다*|to put forward an opinion
411|1070|떼다01|동||B|to detach / to take off|스티커를 *떼다*|to peel off a sticker|눈을 *떼지* 마|don't take your eyes off|영수증을 *떼었다*|detached a receipt
412|1072|속도01|명|速度|B|speed|*속도*를 줄이다|to slow down|빠른 *속도*|fast speed|*속도* 제한|speed limit
413|1073|심각하다02|형|深刻-|B|to be serious|문제가 *심각하다*|the problem is serious|*심각한* 표정|serious look|상황이 *심각해요*|the situation is serious
414|1075|계속되다02|동|繼續-|B|to continue|비가 *계속되다*|the rain continues|전쟁이 *계속되었다*|the war continued|토론이 *계속되는* 중|the discussion is continuing
415|1078|소년01|명|少年|B|boy|어린 *소년*|young boy|시골 *소년*|country boy|*소년*의 꿈|a boy's dream
416|1079|소식04|명|消息|B|news / word|기쁜 *소식*|good news|*소식*을 듣다|to hear news|*소식*이 없다|no word (from someone)
417|1086|노인01|명|老人|B|elderly person|동네 *노인*|village elder|*노인* 문제|elderly issues|*노인*을 공경하다|to respect the elderly
418|1087|벌다02|동|돈을 ~|B|to earn / to make (money)|돈을 *벌다*|to earn money|생활비를 *벌었다*|earned living expenses|많이 *벌고* 싶다|want to earn a lot
419|1092|결정01|명|決定|B|decision|*결정*을 내리다|to make a decision|중요한 *결정*|important decision|*결정*을 미루다|to postpone a decision
420|1098|썰다01|동||B|to slice / to chop|고기를 *썰다*|to slice meat|채소를 *썰었다*|chopped vegetables|칼로 *썰다*|to slice with a knife
421|1105|업무02|명|業務|B|business / work|*업무*를 보다|to do work|공식 *업무*|official business|*업무* 시간|work hours
422|1108|청소년|명|靑少年|B|youth / teenager|*청소년*기|adolescence|*청소년* 할인|teenager discount|*청소년*을 위한 캠프|camp for youth
423|1111|이기다01|동|적에게 ~|B|to win / to beat|경기에서 *이기다*|to win the game|적을 *이겼다*|beat the enemy|자신을 *이기다*|to overcome oneself
424|1113|취하다01|동|取-|B|to take / to adopt|조치를 *취하다*|to take measures|태도를 *취했다*|adopted an attitude|휴식을 *취하다*|to take a rest
425|1127|그러므로|부||B|therefore|비가 온다. *그러므로*...|It's raining. Therefore...|*그러므로* 취소했다|therefore, (I) canceled it|*그러므로* 주의가 필요하다|therefore, caution is needed
426|1128|포함하다02|동|包含-|B|to include|세금을 *포함하다*|to include tax|전부를 *포함했다*|included everything|나를 *포함하여* 다섯 명|five people including me
427|1134|만약|명|萬若|B|if / in case|*만약*의 사태|emergency situation|*만약* 비가 오면|if it happens to rain|*만약*에 대비하다|"to prepare for the ""if"""
428|1135|바르다03|형|굽은 데가 없다|B|to be straight / upright|자세가 *바르다*|posture is straight|*바른* 생활|upright living|마음씨가 *바르다*|to be right-minded
429|1137|숨01|명||B|breath|*숨*을 쉬다|to breathe|*숨*이 차다|to be out of breath|*숨*을 죽이다|to hold one's breath
430|1138|행사01|명|行事|B|event / function|축제 *행사*|festival event|*행사*를 열다|to hold an event|학교 *행사*|school function
431|1146|판단|명|判斷|B|judgment|올바른 *판단*|correct judgment|*판단*을 내리다|to make a judgment|*판단*이 서다|to come to a judgment
432|1147|해결하다|동|解決-|B|to solve|문제를 *해결하다*|to solve a problem|갈등을 *해결했다*|resolved the conflict|스스로 *해결해라*|solve it yourself
433|1149|계속하다03|동|繼續-|B|to continue|공부를 *계속하다*|to continue studying|행진을 *계속했다*|continued the march|말을 *계속해* 보세요|please keep speaking
434|1150|그치다|동||B|to stop|비가 *그치다*|the rain stops|울음을 *그치다*|to stop crying|웃음이 *그치지* 않다|laughter doesn't stop
435|1152|너무나|부||B|so / too|*너무나* 감사하다|to be so grateful|*너무나* 아름다운 풍경|such a beautiful scenery|*너무나* 보고 싶다|to miss someone so much
436|1153|높이다|동||B|to raise / to heighten|목소리를 *높이다*|to raise one's voice|효율을 *높였다*|increased efficiency|가치를 *높이다*|to heighten the value
437|1159|막02|부|마구|B|carelessly / at random|*막* 사용하다|to use carelessly|*막* 던지다|to throw at random|*막* 말하지 마라|don't speak without thinking
438|1161|수출03|명|輸出|B|export|*수출* 품목|export items|*수출*을 늘리다|to increase exports|자동차 *수출*|car exports
439|1166|자르다01|동||B|to cut|머리를 *자르다*|to cut hair|종이를 *자르다*|to cut paper|관계를 *잘랐다*|cut off a relationship
440|1167|데리다|동||B|to take / to bring (person)|아이를 *데려오다*|to bring a child|강아지를 *데리고* 가다|to go with a dog|나를 *데려가* 줘|please take me with you
441|1169|무척01|부||B|very / extremely|*무척* 기쁘다|to be very happy|*무척* 힘들었다|it was extremely hard|*무척* 아끼는 옷|clothes (I) cherish very much
442|1172|옳다01|형||B|to be right / correct|*옳은* 일|the right thing|판단이 *옳다*|the judgment is correct|그 말이 *옳아요*|those words are right
443|1173|원래01|명|元來|B|originally / by nature|*원래* 모습|original appearance|*원래* 성격|original personality|*원래*부터 알고 있었다|knew it from the beginning
444|1175|최초|명|最初|B|the first|*최초* 발견자|the first discoverer|세계 *최초*|the world's first|*최초*의 기록|the first record
445|1179|뿌리|명||B|root|깊은 *뿌리*|deep roots|*뿌리*를 내리다|to take root|나무 *뿌리*|tree roots
446|1180|수입02|명|輸入|B|import|*수입* 자동차|imported car|원자재 *수입*|import of raw materials|*수입*을 금지하다|to ban imports
447|1181|초03|의|初|B|beginning / early|학기 *초*|beginning of the semester|이십 세기 *초*|early 20th century|오월 *초*|early May
448|1187|직원03|명|職員|B|employee / staff|회사 *직원*|company employee|신입 *직원*|new staff member|*직원*을 채용하다|to hire employees
449|1192|상대04|명|相對|B|opponent / partner|결혼 *상대*|marriage partner|*상대* 팀|opponent team|*상대*를 존중하다|to respect the other person
450|1196|가득01|부|~ 차다|B|full / to the brim|*가득* 담다|to fill up|희망이 *가득*하다|to be full of hope|교실에 *가득* 찬 학생들|students filling the classroom
451|1200|장군04|명|將軍|B|general / admiral|이순신 *장군*|General Yi Sun-sin|용감한 *장군*|brave general|*장군*이 지휘하다|the general commands
452|1201|무역02|명|貿易|B|trade|자유 *무역*|free trade|*무역*을 하다|to trade|*무역* 회사|trading company
453|1206|쳐다보다|동||B|to look at / to gaze|거울을 *쳐다보다*|to look in the mirror|나를 *쳐다봤다*|gazed at me|하늘을 *쳐다보다*|to look up at the sky
454|1207|충분히|부|充分-|B|sufficiently / enough|*충분히* 설명하다|to explain sufficiently|*충분히* 자다|to sleep enough|*충분히* 이해해요|I understand perfectly
455|1208|대15|의|臺|B|unit (counter for machines)|차 세 *대*|three cars|에어컨 한 *대*|one air conditioner|기계 몇 *대*|several machines
456|1209|신체02|명|身體|B|body|*신체* 검사|physical examination|*신체*의 일부|part of the body|건강한 *신체*|healthy body
457|1213|집안01|명||B|household / family|*집안* 일|housework|우리 *집안*|our family|*집안*이 화목하다|the family is harmonious
458|1214|배경01|명|背景|B|background|역사적 *배경*|historical background|사진 *배경*|photo background|성장 *배경*|upbringing background
459|1217|단순하다|형|單純-|B|to be simple|*단순한* 구조|simple structure|생각이 *단순하다*|to be simple-minded|*단순하게* 생각하다|to think simply
460|1220|빠지다01|동|머리가 ~|B|to fall out / to be missing|머리가 *빠지다*|hair falls out|못이 *빠졌다*|the nail came out|단추가 *빠지다*|a button is missing
461|1227|푸르다|형||B|to be blue / green|*푸른* 하늘|blue sky|*푸른* 들판|green field|눈이 *푸르다*|eyes are blue
462|1228|걔|불|그 아이|B|that kid / he / she|*걔*는 누구야?|Who is that kid?|*걔*랑 친해|I'm close with him/her|*걔*가 그랬어|He/she did that
463|1234|흔들다|동||B|to shake / to wave|손을 *흔들다*|to wave one's hand|꼬리를 *흔들다*|to wag a tail|몸을 *흔들었다*|shook one's body
464|1235|기초06|명|基礎|B|foundation / basic|*기초* 지식|basic knowledge|*기초*가 튼튼하다|the foundation is strong|*기초*를 닦다|to lay the foundation
465|1243|부족하다|형|不足-|B|to be insufficient|잠이 *부족하다*|to lack sleep|실력이 *부족하다*|to lack skill|경험이 *부족해요*|experience is insufficient
466|1246|진행되다|동|進行-|B|to proceed / to progress|회의가 *진행되다*|the meeting is proceeding|순조롭게 *진행되었다*|progressed smoothly|공사가 *진행되는* 중|the construction is underway
467|1252|법01|의|法|B|way / bound to|그럴 *법*하다|to be likely/plausible|이기기 마련인 *법*|bound to win|잊기 마련인 *법*|bound to forget
468|1254|오랜|관||B|long-time / for a long time|*오랜* 친구|long-time friend|*오랜* 시간|long time|*오랜* 기다림|long wait
469|1255|젊은이|명||B|youth / young person|건강한 *젊은이*|healthy youth|*젊은이*들의 유행|trends among young people|*젊은이*답게 살다|to live like a young person
470|1259|과제04|명|課題|B|task / assignment|어려운 *과제*|difficult task|*과제*를 제출하다|to submit an assignment|당면한 *과제*|immediate task
471|1261|기록하다|동|記錄-|B|to record|점수를 *기록하다*|to record the score|매일 *기록했다*|recorded every day|일기에 *기록하다*|to record in a diary
472|1262|다가오다|동||B|to approach / to come closer|추석이 *다가오다*|Chuseok is approaching|가까이 *다가왔다*|came closer|기회가 *다가오다*|an opportunity approaches
473|1266|종합|명|綜合|B|synthesis / general|*종합* 병원|general hospital|*종합* 점수|overall score|*종합*해서 판단하다|to synthesize and judge
474|1269|개발하다|동|開發-|B|to develop|기술을 *개발하다*|to develop technology|신제품을 *개발했다*|developed a new product|재능을 *개발하다*|to develop talent
475|1271|떨다01|동||B|to tremble / to shake|추위에 *떨다*|to tremble with cold|목소리를 *떨다*|voice trembles|겁에 *떨었다*|shook with fear
476|1278|자유롭다|형|自由-|B|to be free|사고가 *자유롭다*|thought is free|*자유로운* 영혼|free spirit|*자유롭게* 이용하다|to use freely
477|1279|적극적|명|積極적|B|active / proactive|*적극적*인 참여|active participation|*적극적*으로 돕다|to help proactively|성격이 *적극적*이다|personality is proactive
478|1280|판매|명|販賣|B|sale / selling|*판매* 가격|selling price|*판매*를 중단하다|to stop sales|인기리에 *판매* 중|on sale with great popularity
479|1283|길이01|명||B|length|치마 *길이*|skirt length|*길이*를 재다|to measure the length|*길이*가 길다|the length is long
480|1285|점차02|부|漸次|B|gradually|*점차* 나아지다|to get gradually better|*점차* 늘어나다|to increase gradually|*점차* 잊혀 가다|to be gradually forgotten
481|1286|톤01|의|ton|B|ton (unit)|오 *톤* 트럭|five-ton truck|수천 *톤*의 쓰레기|thousands of tons of trash|무게가 일 *톤*이다|weight is one ton
482|1288|관련되다|동|關聯-|B|to be related|범죄와 *관련되다*|to be related to a crime|*관련된* 서류|related documents|직접 *관련되어* 있다|to be directly related
483|1290|나머지|명||B|the rest / remainder|*나머지* 공부|extra study (remainder)|*나머지* 돈|the rest of the money|*나머지*는 나중에|the rest later
484|1298|미래02|명|未來|B|future|*미래*의 꿈|future dream|밝은 *미래*|bright future|*미래*를 준비하다|to prepare for the future
485|1302|인구01|명|人口|B|population|세계 *인구*|world population|*인구*가 감소하다|population decreases|도시 *인구*|city population
486|1303|기대하다|동|期待-|B|to expect / to look forward to|성공을 *기대하다*|to expect success|내일을 *기대했다*|looked forward to tomorrow|너무 *기대하지* 마|don't expect too much
487|1308|흘리다|동||B|to spill / to shed|눈물을 *흘리다*|to shed tears|땀을 *흘렸다*|sweated|침을 *흘리다*|to drool
488|1310|주인공|명|主人公|B|protagonist / hero|소설의 *주인공*|protagonist of the novel|오늘의 *주인공*|hero of today|영화 *주인공*|movie lead
489|1311|당연하다01|형|當然-|B|to be natural / obvious|*당연한* 결과|obvious result|성공은 *당연하다*|success is natural|질문은 *당연해요*|it's natural to ask questions
490|1313|따로|부||B|separately|*따로* 계산하다|to pay separately|*따로* 챙기다|to pack separately|*따로* 보관하다|to store separately
491|1320|당장02|명|當場|B|right now / immediately|*당장* 나가라|get out right now|*당장* 필요한 것|thing needed immediately|*당장*은 어렵다|it's difficult for now
492|1321|무렵|의||B|around the time|해 질 *무렵*|around sunset|퇴근할 *무렵*|around the time of leaving work|어릴 *무렵*|around the time (I) was young
493|1323|사물10|명|事物|B|object / thing|주변의 *사물*|surrounding objects|*사물*을 관찰하다|to observe objects|무생물 *사물*|inanimate object
494|1324|일반적|명|一般的|B|general|*일반적*인 특징|general characteristic|*일반적*으로 쓰이다|to be used generally|생각이 *일반적*이다|the thought is common/general
495|1326|곱다02|형|아름답다|B|to be beautiful / soft|마음씨가 *곱다*|to have a kind heart|색깔이 *곱다*|the color is beautiful|*고운* 목소리|soft/pretty voice
496|1327|바닥01|명||B|floor / bottom|방 *바닥*|room floor|*바닥*에 앉다|to sit on the floor|신발 *바닥*|sole of a shoe
497|1330|생각되다|동||B|to be considered / to be thought|중요하다고 *생각되다*|to be considered important|사실로 *생각되었다*|was thought to be a fact|위험하다고 *생각되는* 곳|place considered dangerous
498|1333|심다01|동||B|to plant|나무를 *심다*|to plant a tree|꽃을 *심었다*|planted flowers|희망을 *심어주다*|to plant hope
499|1341|견디다|동||B|to endure / to bear|추위를 *견디다*|to endure the cold|고통을 *견뎠다*|bore the pain|끝까지 *견디다*|to endure until the end
500|1342|기사10|명|記事|B|article / report|신문 *기사*|newspaper article|*기사*를 읽다|to read a report|특종 *기사*|scoop/exclusive article
501|1348|뿌리다|동||B|to sprinkle / to spray|향수를 *뿌리다*|to spray perfume|씨를 *뿌렸다*|sowed seeds|소금을 *뿌리다*|to sprinkle salt
502|1354|어쩌면|부||B|maybe / perhaps|*어쩌면* 사실일지 몰라|maybe it's true|*어쩌면* 그렇게 예뻐?|how can you be so pretty?|*어쩌면* 좋을까|what should I do?
503|1363|아까|부||B|a while ago|*아까* 만났다|met a while ago|*아까* 한 말|what (I) said earlier|*아까*보다 낫다|better than before
504|1364|알맞다|형||B|to be suitable / fit|용도에 *알맞다*|to be fit for the use|*알맞은* 크기|suitable size|격식에 *알맞게*|fittingly for the formality
505|1366|희다|형||B|to be white|*흰* 구름|white clouds|머리가 *희다*|hair is white|*하얗고* *희다*|to be pure white
506|1367|가리키다01|동||B|to point at|손가락으로 *가리키다*|to point with a finger|시계가 12시를 *가리키다*|the clock points to 12|방향을 *가리키다*|to point in a direction
507|1368|모시다|동||B|to attend to|부모님을 *모시다*|to take care of parents|손님을 *모시다*|to escort a guest|선생님을 *모시고* 가다|to go with a teacher
508|1369|발달|명|發達|B|development|경제 *발달*|economic development|기술의 *발달*|development of technology|문명이 *발달하다*|civilization develops
509|1370|수많다|형|數-|B|to be numerous|*수많은* 사람들|numerous people|*수많은* 별|countless stars|*수많이* 널려 있다|to be scattered numerously
510|1371|잘못|명||B|mistake|*잘못*을 저지르다|to commit a mistake|*잘못*을 빌다|to apologize for a mistake|내 *잘못*이다|it is my fault
511|1373|평화02|명|平和|B|peace|*평화*를 유지하다|to maintain peace|세계 *평화*|world peace|*평화*로운 나라|peaceful country
512|1374|공사02|명|工事|B|construction|도로 *공사*|road construction|*공사* 중|under construction|*공사*를 시작하다|to start construction
513|1375|돌02|명|~멩이|B|stone|*돌*을 던지다|to throw a stone|*돌*에 걸리다|to trip over a stone|*돌*담길|stone wall path
514|1377|박사01|명|博士|B|doctor (PhD)|*박사* 학위|doctoral degree|경제학 *박사*|PhD in economics|*박사*가 되다|to become a doctor
515|1379|전문|명|專門家|B|expert|분야의 *전문가*|an expert in the field|*전문가*의 조언|expert advice|*전문가*를 부르다|to call an expert
516|1380|단지04|부|但只|B|merely|*단지* 농담이다|it's merely a joke|*단지* 상상일 뿐|it's only an imagination|*단지* 알고 싶다|just want to know
517|1382|무용03|명|舞踊|B|dance|현대 *무용*|modern dance|*무용* 공연|dance performance|*무용*을 배우다|to learn dancing
518|1383|불리다04|동|'부르다'의 피동사|B|to be called|천재라 *불리다*|to be called a genius|노래가 *불리다*|a song is sung|이름이 *불리다*|name is called
519|1384|싸움|명||B|fight|말*싸움*|verbal argument|*싸움*을 멈추다|to stop fighting|큰 *싸움*이 나다|a big fight breaks out
520|1385|자꾸01|부||B|repeatedly|*자꾸* 잊어버려요|I keep forgetting|*자꾸* 웃음이 나다|keep laughing|*자꾸* 전화를 하다|to call repeatedly
521|1386|차리다|동||B|to prepare|정신을 *차리다*|to pull oneself together|상을 *차리다*|to set the table|가게를 *차리다*|to set up a shop
522|1387|해외|명|海外|B|overseas|*해외* 여행|overseas travel|*해외* 시장|overseas market|*해외*로 나가다|to go abroad
523|1388|그리02|부|그러한 모양|B|so (that)|*그리* 멀지 않다|not that far|*그리* 쉽지 않다|not so easy|*그리* 반갑지 않다|not so welcome
524|1389|뜨다01|동|솟아오르다|B|to rise|해가 *뜨다*|the sun rises|물에 *뜨다*|to float on water|풍선이 *뜨다*|a balloon floats up
525|1391|미소05|명|微笑|B|smile|밝은 *미소*|bright smile|*미소*를 짓다|to put on a smile|*미소*로 답하다|to answer with a smile
526|1394|의미하다02|동|意味-|B|to mean|무엇을 *의미합니까*|what does it mean|사랑을 *의미하다*|to mean love|중요한 것을 *의미하다*|to signify something important
527|1396|체육|명|體育|B|physical education|*체육* 시간|PE class|*체육* 대회|athletic meet|*체육*관에서 운동하다|to exercise in the gym
528|1399|땀01|명||B|sweat|*땀*을 흘리다|to sweat|*땀*이 나다|to be sweating|*땀*을 닦다|to wipe off sweat
529|1402|잘되다|동||B|to go well|일이 *잘되다*|work goes well|공부가 *잘되다*|studying goes well|다 *잘될* 거야|everything will be fine
530|1411|쌓이다|동||B|to be piled up|눈이 *쌓이다*|snow piles up|먼지가 *쌓이다*|dust gathers|스트레스가 *쌓이다*|stress builds up
531|1412|이익02|명|利益|B|profit|*이익*을 얻다|to gain profit|*이익*이 남다|profit remains|공동의 *이익*|common interest
532|1413|쥐다01|동|주먹을 ~|B|to hold|손에 *쥐다*|to hold in hand|주먹을 *쥐다*|to clench one's fist|기회를 *쥐다*|to seize an opportunity
533|1415|게다가|부||B|besides|춥고 *게다가* 배고프다|it's cold and besides, hungry|*게다가* 비까지 왔다|moreover, it even rained|친절하고 *게다가* 예쁘다|kind and furthermore, pretty
534|1416|끓이다01|동||B|to boil|물을 *끓이다*|to boil water|라면을 *끓이다*|to cook ramen|찌개를 *끓이다*|to boil stew
535|1417|논문|명|論文|B|thesis|졸업 *논문*|graduation thesis|*논문*을 쓰다|to write a paper|학술 *논문*|academic paper
536|1418|멈추다|동||B|to stop|차를 *멈추다*|to stop the car|울음을 *멈추다*|to stop crying|비가 *멈추다*|the rain stops
537|1419|사용되다|동|使用-|B|to be used|재료로 *사용되다*|to be used as material|다양하게 *사용되다*|to be used in various ways|약으로 *사용되다*|to be used as medicine
538|1420|오랫동안|명||B|for a long time|*오랫동안* 기다리다|to wait for a long time|*오랫동안* 사귀다|to date for a long time|*오랫동안* 꿈꿔온 일|a long-held dream
539|1424|찾아가다|동||B|to visit|친구를 *찾아가다*|to go visit a friend|집을 *찾아가다*|to find one's way home|물건을 *찾아가다*|to pick up an item
540|1427|늘다01|동||B|to increase|실력이 *늘다*|skills improve|인구가 *늘다*|population increases|몸무게가 *늘다*|weight increases
541|1428|양20|명|量|B|amount|*양*을 줄이다|to reduce the amount|적은 *양*|small quantity|충분한 *양*|sufficient amount
542|1434|닿다01|동||B|to touch|손이 *닿다*|hands touch|발이 땅에 *닿다*|feet touch the ground|연락이 *닿다*|to get in touch
543|1435|물론01|명|勿論|B|of course|*물론*이지요|of course|*물론*이고 말고|certainly|*물론* 힘들겠지만|of course it's hard but
544|1436|속하다02|동|屬-|B|to belong to|그룹에 *속하다*|to belong to a group|어디에 *속해요*|where do you belong|범주에 *속하다*|to fall under a category
545|1438|이외01|명|以外|B|besides|이것 *이외*에도|besides this|가족 *이외*의 사람|people other than family|그 *이외*에는 없다|there's nothing besides that
546|1440|제공하다02|동|提供-|B|to provide|정보를 *제공하다*|to provide information|서비스를 *제공하다*|to provide service|기회를 *제공하다*|to provide an opportunity
547|1442|기대03|명|期待|B|expectation|*기대*를 하다|to have expectations|*기대*에 어긋나다|to fail expectations|큰 *기대*|high expectations
548|1444|식물02|명|植物|B|plant|*식물*을 키우다|to grow plants|희귀 *식물*|rare plant|*식물*원|botanical garden
549|1447|적어도|부||B|at least|*적어도* 세 번|at least three times|*적어도* 한 시간|at least one hour|*적어도* 밥은 먹자|let's at least eat
550|1455|어려움|명||B|difficulty|*어려움*을 겪다|to experience difficulty|*어려움*을 이겨내다|to overcome difficulty|생활의 *어려움*|hardship in life
551|1462|분명히|부|分明-|B|clearly|*분명히* 말하다|to say clearly|*분명히* 보이다|to be clearly visible|*분명히* 그럴 것이다|it will certainly be so
552|1465|온01|관||B|all|*온* 세상|the whole world|*온* 몸|entire body|*온* 힘을 다하다|to do with all one's might
553|1466|젖다01|동||B|to get wet|비에 *젖다*|to get wet in the rain|땀에 *젖다*|to be soaked in sweat|눈시울이 *젖다*|eyes get misty
554|1468|최대|명|最大|B|maximum|*최대* 규모|maximum scale|*최대* 수량|maximum quantity|*최대*로 줄이다|to reduce to the maximum
555|1469|평소|명|平素|B|usual times|*평소*와 다르다|different from usual|*평소*처럼|as usual|*평소* 실력|one's usual ability
556|1472|농사01|명|農事|B|farming|*농사*를 짓다|to farm|풍년 *농사*|a good harvest|*농사*일|farm work
557|1473|더구나01|부||B|moreover|*더구나* 비까지 오네|moreover, it's even raining|*더구나* 시간이 없다|furthermore, there's no time|친절하고 *더구나* 똑똑하다|kind and moreover, smart
558|1475|어둠|명||B|darkness|*어둠* 속에서|in the darkness|*어둠*이 깔리다|darkness falls|*어둠*을 뚫고|through the darkness
559|1480|고장01|명|지역|B|hometown/region|내 고향 *고장*|my home region|낯선 *고장*|unfamiliar place|이 *고장* 특산물|local specialty of this region
560|1481|관련하다|동|關聯-|B|to be related|사건과 *관련하다*|to be related to the case|서로 *관련된* 일|mutually related matters|*관련해서* 묻다|to ask in relation to
561|1485|밀다01|동||B|to push|문을 *밀다*|to push the door|뒤에서 *밀다*|to push from behind|수염을 *밀다*|to shave one's beard
562|1490|고려하다01|동|考慮-|B|to consider|상황을 *고려하다*|to consider the situation|의견을 *고려하다*|to consider the opinion|충분히 *고려하다*|to give enough consideration
563|1493|농촌|명|農村|B|rural village|*농촌* 생활|rural life|*농촌* 지역|farming area|*농촌*으로 떠나다|to leave for the countryside
564|1494|올라오다|동||B|to come up|위로 *올라오다*|to come up to the top|서울로 *올라오다*|to come up to Seoul|소식이 *올라오다*|news comes up
565|1495|챙기다|동||B|to take care of|짐을 *챙기다*|to pack one's bags|건강을 *챙기다*|to take care of health|동생을 *챙기다*|to look after a sibling
566|1496|고르다01|동|뽑다|B|to choose|물건을 *고르다*|to pick an item|답을 *고르다*|to choose an answer|옷을 *고르다*|to pick out clothes
567|1497|바르다01|동|벽지를 ~|B|to apply|약을 *바르다*|to apply medicine|벽지를 *바르다*|to put up wallpaper|화장품을 *바르다*|to apply cosmetics
568|1498|벌어지다02|동|싸움이 ~|B|to happen/open|싸움이 *벌어지다*|a fight breaks out|간격이 *벌어지다*|the gap widens|사건이 *벌어지다*|an incident occurs
